date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-07-11,unknown,fully_vaccinated,0,64,NA,NA,NA,0.29,NA,NA,17.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-12,unknown,fully_vaccinated,2,66,NA,NA,NA,0.43,NA,66.67,17.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-13,unknown,fully_vaccinated,0,66,NA,NA,NA,0.43,NA,0,17.74,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-14,unknown,fully_vaccinated,0,66,NA,NA,NA,0.43,NA,NA,17.74,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-15,unknown,fully_vaccinated,1,67,NA,NA,NA,0.57,NA,100,17.96,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-16,unknown,fully_vaccinated,0,67,NA,NA,NA,0.29,NA,0,17.91,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-17,unknown,fully_vaccinated,0,67,NA,NA,NA,0.43,NA,NA,17.91,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-18,unknown,fully_vaccinated,1,68,NA,NA,NA,0.57,NA,50,18.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-19,unknown,fully_vaccinated,0,68,NA,NA,NA,0.43,NA,0,17.94,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-20,unknown,fully_vaccinated,1,69,NA,NA,NA,0.57,NA,50,18.11,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-21,unknown,fully_vaccinated,1,70,NA,NA,NA,0.57,NA,25,18.18,25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-22,unknown,fully_vaccinated,0,70,NA,NA,NA,0.43,NA,0,18.09,17.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-23,unknown,fully_vaccinated,1,71,NA,NA,NA,0.43,NA,50,18.25,17.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-24,unknown,fully_vaccinated,0,71,NA,NA,NA,0.43,NA,0,18.16,25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-25,unknown,fully_vaccinated,0,71,NA,NA,NA,0.43,NA,0,18.07,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-26,unknown,fully_vaccinated,0,71,NA,NA,NA,0.57,NA,0,18.02,30.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-27,unknown,fully_vaccinated,1,72,NA,NA,NA,0.71,NA,100,18.23,30.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-28,unknown,fully_vaccinated,1,73,NA,NA,NA,0.86,NA,33.33,18.34,38.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-29,unknown,fully_vaccinated,1,74,NA,NA,NA,0.86,NA,33.33,18.45,38.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-30,unknown,fully_vaccinated,2,76,NA,NA,NA,1,NA,50,18.77,42.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-07-31,unknown,fully_vaccinated,1,77,NA,NA,NA,1,NA,50,18.92,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-01,unknown,fully_vaccinated,0,77,NA,NA,NA,1,NA,0,18.87,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-02,unknown,fully_vaccinated,1,78,NA,NA,NA,1.14,NA,33.33,18.98,36.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-03,unknown,fully_vaccinated,1,79,NA,NA,NA,0.86,NA,25,19.04,29.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-04,unknown,fully_vaccinated,1,80,NA,NA,NA,0.86,NA,33.33,19.14,29.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-05,unknown,fully_vaccinated,2,82,NA,NA,NA,1,NA,66.67,19.48,44.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-06,unknown,fully_vaccinated,0,82,NA,NA,NA,1.14,NA,0,19.43,45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-07,unknown,fully_vaccinated,1,83,NA,NA,NA,1.57,NA,50,19.58,47.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-08,unknown,fully_vaccinated,1,84,NA,NA,NA,1.57,NA,100,19.76,44.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-09,unknown,fully_vaccinated,2,86,NA,NA,NA,1.71,NA,40,20,41.36,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-10,unknown,fully_vaccinated,4,90,NA,NA,NA,1.86,NA,40,20.45,43.4,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-11,unknown,fully_vaccinated,1,91,NA,NA,NA,2,NA,16.67,20.4,41.02,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-12,unknown,fully_vaccinated,3,94,NA,NA,NA,2.14,NA,42.86,20.75,31.5,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-13,unknown,fully_vaccinated,1,95,NA,NA,NA,2.29,NA,14.29,20.65,30.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-14,unknown,fully_vaccinated,2,97,NA,NA,NA,1.86,NA,33.33,20.82,25.78,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-15,unknown,fully_vaccinated,2,99,NA,NA,NA,2.14,NA,33.33,20.97,28.16,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-16,unknown,fully_vaccinated,3,102,NA,NA,NA,2,NA,30,21.16,25.61,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-17,unknown,fully_vaccinated,1,103,NA,NA,NA,2.57,NA,10,20.93,37.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-18,unknown,fully_vaccinated,3,106,NA,NA,NA,3,NA,33.33,21.16,42.02,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-19,unknown,fully_vaccinated,2,108,NA,NA,NA,3.29,NA,25,21.22,43.61,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-20,unknown,fully_vaccinated,5,113,NA,NA,NA,3.14,NA,100,21.98,42.5,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-21,unknown,fully_vaccinated,5,118,NA,NA,NA,3.14,NA,62.5,22.61,42.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-22,unknown,fully_vaccinated,4,122,NA,NA,NA,2.86,NA,44.44,22.98,40.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-23,unknown,fully_vaccinated,2,124,NA,NA,NA,3.29,NA,22.22,22.96,42.87,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-24,unknown,fully_vaccinated,1,125,NA,NA,NA,2.71,NA,12.5,22.81,31.45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-25,unknown,fully_vaccinated,1,126,NA,NA,NA,2.57,NA,20,22.78,29.66,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-26,unknown,fully_vaccinated,5,131,NA,NA,NA,2.43,NA,38.46,23.14,30.45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-27,unknown,fully_vaccinated,1,132,NA,NA,NA,2.57,NA,20,23.12,31.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-28,unknown,fully_vaccinated,4,136,NA,NA,NA,2.71,NA,50,23.49,33.47,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-29,unknown,fully_vaccinated,3,139,NA,NA,NA,2.71,NA,50,23.76,33,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-30,unknown,fully_vaccinated,3,142,NA,NA,NA,2.71,NA,27.27,23.83,33.99,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-08-31,unknown,fully_vaccinated,2,144,NA,NA,NA,2.86,NA,28.57,23.88,35.22,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-01,unknown,fully_vaccinated,1,145,NA,NA,NA,2.71,NA,16.67,23.81,34.2,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-02,unknown,fully_vaccinated,5,150,NA,NA,NA,2.43,NA,45.45,24.19,29.44,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-03,unknown,fully_vaccinated,2,152,NA,NA,NA,2.43,NA,28.57,24.24,32.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-04,unknown,fully_vaccinated,3,155,NA,NA,NA,2.43,NA,42.86,24.45,32.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-05,unknown,fully_vaccinated,1,156,NA,NA,NA,3,NA,16.67,24.38,38.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-06,unknown,fully_vaccinated,3,159,NA,NA,NA,2.57,NA,50,24.61,35.83,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-07,unknown,fully_vaccinated,2,161,NA,NA,NA,2.86,NA,28.57,24.66,38.89,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-08,unknown,fully_vaccinated,5,166,NA,NA,NA,3,NA,55.56,25.08,38.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-09,unknown,fully_vaccinated,2,168,NA,NA,NA,3.29,NA,28.57,25.11,42.22,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-10,unknown,fully_vaccinated,4,172,NA,NA,NA,3.43,NA,50,25.41,40.27,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-11,unknown,fully_vaccinated,4,176,NA,NA,NA,3.57,NA,40,25.62,40.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-12,unknown,fully_vaccinated,3,179,NA,NA,NA,3.43,NA,42.86,25.79,40.16,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-13,unknown,fully_vaccinated,4,183,NA,NA,NA,3.43,NA,36.36,25.96,40.84,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-14,unknown,fully_vaccinated,3,186,NA,NA,NA,3.57,NA,33.33,26.05,40.19,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-15,unknown,fully_vaccinated,4,190,NA,NA,NA,3.57,NA,50,26.32,41.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-16,unknown,fully_vaccinated,2,192,NA,NA,NA,3.71,NA,33.33,26.37,40.69,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-17,unknown,fully_vaccinated,5,197,NA,NA,NA,3.43,NA,45.45,26.66,38.35,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-18,unknown,fully_vaccinated,4,201,NA,NA,NA,3.43,NA,50,26.91,36.65,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-19,unknown,fully_vaccinated,4,205,NA,NA,NA,3.43,NA,36.36,27.04,34.7,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-20,unknown,fully_vaccinated,2,207,NA,NA,NA,3.29,NA,20,26.95,31.73,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-21,unknown,fully_vaccinated,3,210,NA,NA,NA,2.57,NA,21.43,26.85,25.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-22,unknown,fully_vaccinated,4,214,NA,NA,NA,2.14,NA,36.36,26.99,25.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-23,unknown,fully_vaccinated,1,215,NA,NA,NA,1.86,NA,12.5,26.84,24.12,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-24,unknown,fully_vaccinated,0,215,NA,NA,NA,2.14,NA,0,26.71,26.98,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-25,unknown,fully_vaccinated,1,216,NA,NA,NA,2,NA,50,26.77,31.06,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-26,unknown,fully_vaccinated,2,218,NA,NA,NA,1.57,NA,28.57,26.78,28.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-27,unknown,fully_vaccinated,4,222,NA,NA,NA,1.57,NA,40,26.94,28.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-28,unknown,fully_vaccinated,2,224,NA,NA,NA,1.86,NA,50,27.05,32.13,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-29,unknown,fully_vaccinated,1,225,NA,NA,NA,1.86,NA,16.67,26.98,29.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-09-30,unknown,fully_vaccinated,1,226,NA,NA,NA,2,NA,11.11,26.81,31.79,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-01,unknown,fully_vaccinated,2,228,NA,NA,NA,1.86,NA,28.57,26.82,29.37,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-02,unknown,fully_vaccinated,1,229,NA,NA,NA,1.86,NA,33.33,26.85,26.31,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-03,unknown,fully_vaccinated,3,232,NA,NA,NA,3.29,NA,42.86,26.98,34.41,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-04,unknown,fully_vaccinated,3,235,NA,NA,NA,3.43,NA,23.08,26.92,38.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-05,unknown,fully_vaccinated,2,237,NA,NA,NA,3.57,NA,28.57,26.93,39.21,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-06,unknown,fully_vaccinated,11,248,NA,NA,NA,3.71,NA,73.33,27.71,39.21,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-07,unknown,fully_vaccinated,2,250,NA,NA,NA,3.43,NA,40,27.78,35.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-08,unknown,fully_vaccinated,3,253,NA,NA,NA,3.43,NA,33.33,27.83,36.94,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-09,unknown,fully_vaccinated,2,255,NA,NA,NA,3.29,NA,33.33,27.87,34.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-10,unknown,fully_vaccinated,1,256,NA,NA,NA,2.43,NA,20,27.83,29.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-11,unknown,fully_vaccinated,3,259,NA,NA,NA,2.43,NA,30,27.85,26.64,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-12,unknown,fully_vaccinated,1,260,NA,NA,NA,2.43,NA,14.29,27.75,27.24,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-13,unknown,fully_vaccinated,5,265,NA,NA,NA,2.57,NA,33.33,27.84,29.62,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-14,unknown,fully_vaccinated,2,267,NA,NA,NA,2.71,NA,22.22,27.78,33.91,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-15,unknown,fully_vaccinated,3,270,NA,NA,NA,3.29,NA,37.5,27.86,36.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-16,unknown,fully_vaccinated,3,273,NA,NA,NA,3.86,NA,50,28,41.21,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-17,unknown,fully_vaccinated,2,275,NA,NA,NA,4.14,NA,50,28.09,43.6,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-18,unknown,fully_vaccinated,7,282,NA,NA,NA,4.43,NA,50,28.4,46.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-19,unknown,fully_vaccinated,5,287,NA,NA,NA,4.43,NA,45.45,28.59,46.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-20,unknown,fully_vaccinated,7,294,NA,NA,NA,4.14,NA,50,28.88,40.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-21,unknown,fully_vaccinated,4,298,NA,NA,NA,4.43,NA,40,28.99,40.15,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-22,unknown,fully_vaccinated,3,301,NA,NA,NA,3.86,NA,42.86,29.08,36.91,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-23,unknown,fully_vaccinated,1,302,NA,NA,NA,4.14,NA,8.33,28.84,38.75,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-24,unknown,fully_vaccinated,4,306,NA,NA,NA,3.86,NA,44.44,28.98,38.1,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-25,unknown,fully_vaccinated,3,309,NA,NA,NA,4.14,NA,27.27,28.96,38.51,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-26,unknown,fully_vaccinated,7,316,NA,NA,NA,4.43,NA,58.33,29.29,38.88,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-27,unknown,fully_vaccinated,5,321,NA,NA,NA,5.43,NA,45.45,29.45,45.85,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-28,unknown,fully_vaccinated,6,327,NA,NA,NA,5.71,NA,42.86,29.62,47.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-29,unknown,fully_vaccinated,5,332,NA,NA,NA,7,NA,45.45,29.78,54.83,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-30,unknown,fully_vaccinated,8,340,NA,NA,NA,6.71,NA,57.14,30.12,51.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-10-31,unknown,fully_vaccinated,6,346,NA,NA,NA,8.14,NA,54.55,30.35,53.33,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-01,unknown,fully_vaccinated,12,358,NA,NA,NA,8,NA,80,31,51.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-02,unknown,fully_vaccinated,5,363,NA,NA,NA,8.71,NA,33.33,31.03,55.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-03,unknown,fully_vaccinated,15,378,NA,NA,NA,9.29,NA,60,31.63,55.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-04,unknown,fully_vaccinated,5,383,NA,NA,NA,9.43,NA,27.78,31.57,62.17,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-05,unknown,fully_vaccinated,10,393,NA,NA,NA,9.57,NA,76.92,32.06,59.58,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-06,unknown,fully_vaccinated,12,405,NA,NA,NA,10,NA,57.14,32.48,60.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-07,unknown,fully_vaccinated,7,412,NA,NA,NA,9.71,NA,100,32.85,57.95,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-08,unknown,fully_vaccinated,13,425,NA,NA,NA,10.14,NA,61.9,33.33,60,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-09,unknown,fully_vaccinated,8,433,NA,NA,NA,10.29,NA,40,33.44,56.87,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-10,unknown,fully_vaccinated,13,446,NA,NA,NA,11.29,NA,41.94,33.63,58.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-11,unknown,fully_vaccinated,8,454,NA,NA,NA,11.14,NA,42.11,33.75,48.29,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-12,unknown,fully_vaccinated,11,465,NA,NA,NA,12,NA,55,34.07,46.99,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-13,unknown,fully_vaccinated,19,484,NA,NA,NA,13.29,NA,65.52,34.72,49.11,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-14,unknown,fully_vaccinated,6,490,NA,NA,NA,13.57,NA,31.58,34.68,50.77,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-15,unknown,fully_vaccinated,19,509,NA,NA,NA,15.29,NA,52.78,35.13,52.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-16,unknown,fully_vaccinated,17,526,NA,NA,NA,18.14,NA,54.84,35.54,54.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-17,unknown,fully_vaccinated,15,541,NA,NA,NA,16.29,NA,53.57,35.88,49.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-18,unknown,fully_vaccinated,20,561,NA,NA,NA,16.86,NA,54.05,36.31,51.47,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-19,unknown,fully_vaccinated,31,592,NA,NA,NA,18.43,NA,68.89,37.23,53.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-20,unknown,fully_vaccinated,6,598,NA,NA,NA,18.43,NA,28.57,37.12,53.72,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-21,unknown,fully_vaccinated,10,608,NA,NA,NA,20.29,NA,47.62,37.25,54.23,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-22,unknown,fully_vaccinated,30,638,NA,NA,NA,20.29,NA,66.67,38.04,54.45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-23,unknown,fully_vaccinated,17,655,NA,NA,NA,18.57,NA,56.67,38.37,51.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-24,unknown,fully_vaccinated,28,683,NA,NA,NA,20.43,NA,57.14,38.9,56.35,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-25,unknown,fully_vaccinated,20,703,NA,NA,NA,21.86,NA,55.56,39.23,58.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-26,unknown,fully_vaccinated,19,722,NA,NA,NA,22.71,NA,45.24,39.37,57.81,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-27,unknown,fully_vaccinated,19,741,NA,NA,NA,23.29,NA,65.52,39.77,57.21,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-28,unknown,fully_vaccinated,20,761,NA,NA,NA,23.57,NA,64.52,40.18,56.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-29,unknown,fully_vaccinated,36,797,NA,NA,NA,24.14,NA,60,40.79,56.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-11-30,unknown,fully_vaccinated,21,818,NA,NA,NA,25.14,NA,52.5,41.02,58.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-01,unknown,fully_vaccinated,30,848,NA,NA,NA,26,NA,52.63,41.35,57.57,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-02,unknown,fully_vaccinated,24,872,NA,NA,NA,25.29,NA,53.33,41.6,56,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-03,unknown,fully_vaccinated,26,898,NA,NA,NA,24.14,NA,60.47,41.98,55.27,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-04,unknown,fully_vaccinated,25,923,NA,NA,NA,26.14,NA,59.52,42.32,57.03,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-05,unknown,fully_vaccinated,15,938,NA,NA,NA,25.14,NA,53.57,42.46,57.16,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-06,unknown,fully_vaccinated,28,966,NA,NA,NA,26.57,NA,54.9,42.74,56.9,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-07,unknown,fully_vaccinated,35,1001,NA,NA,NA,25.86,NA,64.81,43.26,54.93,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-08,unknown,fully_vaccinated,23,1024,NA,NA,NA,25,NA,53.49,43.45,53.96,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-09,unknown,fully_vaccinated,34,1058,NA,NA,NA,24.86,NA,51.52,43.66,52.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-10,unknown,fully_vaccinated,21,1079,NA,NA,NA,24.14,NA,46.67,43.72,53.34,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-11,unknown,fully_vaccinated,19,1098,NA,NA,NA,21.43,NA,52.78,43.85,51.46,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-12,unknown,fully_vaccinated,14,1112,NA,NA,NA,20.86,NA,45.16,43.87,51.36,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-13,unknown,fully_vaccinated,23,1135,NA,NA,NA,19.43,NA,58.97,44.09,52.79,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-14,unknown,fully_vaccinated,16,1151,NA,NA,NA,19.29,NA,51.61,44.18,54.78,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-12-15,unknown,fully_vaccinated,19,1170,NA,NA,NA,18.86,NA,52.78,44.3,56.38,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
